appid,developer,publisher,platforms,categories,tags,price,ratings
995490,PuppetPlan,PuppetPlan,windows;mac,Single-player;Full controller support,Early Access;Adventure;Indie,4.79,0.0
995660,XWidgetSoft,XWidgetSoft,windows,Steam Cloud,Utilities,2.89,0.0
995700,Fabio Cunha,Fabio Cunha,windows,Single-player;Steam Achievements,Early Access;Indie;Casual,3.99,0.0
995720,Leland Wilson,Leland Wilson,windows,Single-player;Steam Achievements;Steam Leaderboards,Free to Play;Casual;Simulation,0.0,0.0
995740,LTrust,LTrust,windows,Single-player,Casual;Adventure;Indie,0.79,0.0
995790,Artalasky,Artalasky,windows,Single-player;Steam Achievements;Partial Controller Support,Indie;Adventure;Platformer,2.09,0.0
995850,M.E.M.E. Studios;Rafal Korbaczynski,Rafal Korbaczynski,windows,Single-player,Casual;RPG;Adventure,5.19,0.0
995870,Joshua Rooijakkers,Joshua Rooijakkers,windows,Single-player;Steam Achievements,Action;Indie;Casual,1.69,0.0
995910,ERS G Studios,Big Fish Games,windows,Single-player,Adventure;Casual;Hidden Object,10.29,0.0
996050,Splout Ltd.,Splout Ltd.,windows;mac;linux,Single-player,Strategy;Indie;RTS,3.99,0.0
996160,Bigosaur,Milan Babuskov,windows;mac;linux,Single-player;Multi-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Full controller support,Action;Adventure;Indie,6.99,0.0
996280,Trash Format,Xitilon,windows,Single-player,Action;Indie,0.79,0.0
996380,Roastery Games,Roastery Games,windows,Single-player,Strategy;Simulation;Indie,5.19,0.0
996450,Choice of Games,Choice of Games,windows;mac;linux,Single-player;Steam Achievements;Steam Cloud,Adventure;Indie;RPG,4.79,0.0
996550,49肆酒,49肆酒,windows,Single-player;Steam Achievements,Indie;Casual;Adventure,0.79,2.0
996710,TigerLuGame,TigerLuGame,windows,Single-player,Indie;Casual,2.09,0.0
996730,Yorm.Ent,Yorm.Ent,windows,Single-player,Adventure;Indie;Horror,5.19,0.0
996830,Gamenesis,Gamenesis,windows;mac,Single-player,Early Access;Strategy;Indie,5.79,0.0
996860,Jötunn Games,Jötunn Games,windows,Single-player;Steam Achievements,Action;RPG;Indie,11.39,0.0
996920,Pixel Pinecone,Kajak Games,windows,Single-player;Full controller support,Action;Indie;Adventure,7.49,0.0
996980,Marcos Donnantuoni,Marcos Donnantuoni,windows;mac;linux,Single-player;Partial Controller Support;Steam Cloud,Indie;Puzzle;Third Person,3.99,0.0
997000,Azat Khafizov Design,Azat Khafizov Design,windows,Single-player,Early Access;Action;Indie,2.89,0.0
997030,Pixel Perfex,Headup,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Indie;Side Scroller,11.99,0.0
997180,louis morel,louis morel,windows,Single-player,Free to Play;Indie;Adventure,0.0,2.0
997260,JP McHargue,JP McHargue,windows,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Partial Controller Support,Action;Indie;Casual,1.69,0.0
997270,流一心,流一心娱乐游戏集团总部,windows,Single-player;Steam Achievements;Partial Controller Support,Strategy;Indie;Simulation,5.79,0.0
997280,Flashynurav,Flashynurav,windows,Single-player;Steam Achievements,Indie;Horror,0.79,0.0
997340,stariy8419,stariy8419,windows,Single-player,Action;Indie,0.79,0.0
997370,NPCWARE,NPCWARE,windows,Single-player,Simulation;Indie;Casual,12.99,0.0
997430,Arbatskii Anatolii,Arbatskii Anatolii,windows,Single-player,Adventure;Indie,2.89,0.0
997480,Lazy Turtle Games,HH-Games,windows,Single-player,Casual;Card Game;Indie,4.99,0.0
997530,Starlight Visual,Starlight Visual,windows;mac;linux,Single-player;Captions available,Indie;Casual;Visual Novel,4.79,0.0
997560,Aidan Gignac,Aidan Gignac,windows,Multi-player;Online Multi-Player;Steam Achievements;Steam Workshop;Stats;Includes level editor,Early Access;Indie;Action,3.99,0.0
997600,LTrust,LTrust,windows,Single-player,Indie;Casual;Adventure,0.79,0.0
997670,Scrountch_Studio,Scrountch_Studio,windows,Single-player;Full controller support,Action,0.79,0.0
997700,Lu-Ci,迷糊的安安,windows,Single-player;Steam Achievements,RPG;Indie;Casual,1.69,4.0
997720,Dr. Cyril Splutterworth,Dr. Cyril Splutterworth,windows,Single-player,Indie;Casual;Education,2.89,0.0
997730,UPandQ,UPandQ,windows,Single-player,Indie,0.79,0.0
997790,LTrust,LTrust,windows,Single-player,Action;Indie;Casual,0.79,0.0
997870,Studio48;Turykin Nikolay,Studio48,windows,Single-player,Indie;Strategy,2.89,0.0
997950,LongGe,LongGe,windows,Single-player;Steam Cloud,Early Access;Strategy;Indie,2.89,0.0
998150,FrozenStudio,FrozenStudio,windows,Single-player;Steam Cloud,Early Access;Strategy;RPG,2.89,0.0
998220,Galaxy Wars,DLsite,windows,Single-player;Steam Cloud,RPG;Indie;Sexual Content,10.29,2.0
998330,Tunnel Vision Studio,Tunnel Vision Studio,windows,Single-player,Casual;Design & Illustration;Utilities,2.09,0.0
998470,stariy8419,stariy8419,windows,Single-player,Nudity;Indie;Casual,0.79,0.0
998480,Tero Lunkka;Gangsta Studios;StreetDog,Tero Lunkka,windows,Single-player,Action;Adventure;Indie,2.09,0.0
998490,Zero Research Institute,Zero Research Institute,windows,Single-player,Early Access;Casual;Adventure,1.69,3.0
998570,Stapleton,Stapleton,windows,Single-player;Steam Achievements;Full controller support,Indie;Strategy;RPG,0.79,0.0
998630,Dogless Head Games,Dogless Head Games,windows,Single-player;Steam Achievements;Full controller support,Adventure;Indie;RPG,6.19,0.0
998640,LTrust,LTrust,windows,Single-player,Action;Indie;Casual,0.79,0.0
998660,David Mohr Gould,David Mohr Gould,windows,Single-player,Early Access;Free to Play;Action,0.0,2.0
998690,JOAO PORTO,JOAO PORTO,windows,Single-player,Action;Indie;Casual,1.69,0.0
998730,Almighty Games,Almighty Games,windows;mac;linux,Single-player,Casual;Indie;Strategy,1.69,0.0
998790,Score Studios LLC,Score Studios LLC,windows,Single-player;Steam Achievements;Full controller support,Casual;Indie;Puzzle,15.49,0.0
998820,Milan Toth,Milan Toth,windows;mac;linux,Single-player;In-App Purchases,Action,0.0,0.0
998850,Ponywolf,"Ponywolf, LLC",windows;mac,Single-player;Steam Achievements;Captions available;Steam Cloud,Casual;Indie;Strategy,3.99,0.0
998890,Andrew Augustine;Zach Augustine,Monkeystein Games,windows,Single-player;Steam Achievements,Action;Violent,0.79,0.0
998930,DSGame,DSGame,windows,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Nudity;Sexual Content;Casual,0.79,3.0
998990,CITY CONNECTION,CITY CONNECTION,windows,Single-player;Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Partial Controller Support;Steam Leaderboards,Action;Bullet Hell;Shoot 'Em Up,23.79,1.0
999030,XenoAmess,XenoAmess,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Indie;Casual;Programming,0.79,0.0
999040,Enno Games,Enno Technologies,windows,Single-player;Steam Achievements,Adventure;Indie;VR,5.79,0.0
999170,SharkGame,Enjoy Games,windows,Single-player;Steam Achievements,Indie;Casual,0.79,0.0
999200,Hijong Park,PsychoFlux Entertainment,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards,Free to Play;Action;Indie,0.0,1.0
999250,Shichifu,Shichifu,windows,Single-player;Steam Achievements,Indie;2D;Casual,0.79,0.0
999310,stariy8419,stariy8419,windows,Single-player,Indie;Casual;Physics,0.79,0.0
999350,Tayfun Tuna,Tayfun Tuna,windows,Single-player,Adventure;RPG;Indie,5.79,0.0
999360,Gem candy works,Gem candy works,windows,Single-player,Indie;Adventure;Simulation,0.79,0.0
999410,Joseph Gribbin,Joseph Gribbin,windows;mac,Single-player;Steam Achievements;Full controller support,Indie;Puzzle;Pixel Graphics,3.99,2.0
999540,Leckugan,Leckugan,windows,Single-player,Early Access;Free to Play;Action,0.0,0.0
999560,Magic Spell Studios,Magic Spell Studios,windows,Single-player;Partial Controller Support,Action;Indie,0.0,0.0
999640,RewindApp,RewindApp,windows,Single-player,Casual;Indie;Action,0.79,0.0
999750,Fabio Cardini,Fabio Cardini,windows,Single-player;Online Multi-Player;Steam Achievements,Action;Shoot 'Em Up;Multiplayer,1.99,0.0
999760,NAPE GAMES,NAPE GAMES,windows,Single-player,Free to Play;Action;Indie,0.0,0.0
999830,Colorfiction,Colorfiction,windows;mac;linux,Single-player,Free to Play;Casual;Indie,0.0,1.0
999930,张八万工作室,张八万工作室,windows,Single-player;Partial Controller Support;Steam Cloud,Early Access;Strategy;RPG,6.19,0.0
1000080,IndieLeague Studio,IndieLeague Studio,windows;mac,Single-player;Multi-player;Steam Achievements;Full controller support,Early Access;Action;Indie,6.19,2.0
1000100,七月九日,Starship Studio,windows,Single-player;Steam Achievements;Steam Cloud,Strategy;Adventure;RPG,10.29,0.0
1000110,重庆环游者网络科技,重庆环游者网络科技,windows,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op,Free to Play;Massively Multiplayer;Action,0.0,0.0
1000130,Simon Codrington,Simon Codrington,windows;mac,Single-player,Indie;Casual;Tower Defense,2.09,0.0
1000370,LFiO Studio,LFiO Studio,windows,Single-player,Indie;Horror;VR,2.89,0.0
1000380,Fireroot Studios,Fireroot Studios,windows,Single-player;Steam Achievements,Free to Play;Action;Indie,0.0,0.0
1000480,Meadow Games,Meadow Games,windows;mac;linux,Single-player,Early Access;Action;Simulation,7.19,0.0
1000540,Hellride Games,Hellride Games,windows,Online Multi-Player;Steam Achievements;Stats,Free to Play;Casual;Strategy,0.0,0.0
1000600,White Puppet Studio,White Puppet Studio,windows,Single-player,Indie,0.79,0.0
1000790,"\"Nikita \"\"Ghost_RUS\"\"\"",Ghost_RUS Games,windows,Single-player;Steam Achievements,Indie;Simulation;Racing,0.79,0.0
1000810,Missing Sentinel Software,Missing Sentinel Software,windows;mac;linux,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op,Strategy;Indie;RTS,11.39,0.0
1000830,AllianceInFaith;Toka,AllianceInFaith,windows,Single-player;Stats,Casual;Sexual Content;Indie,0.79,4.0
1000860,ShilohGames,ShilohGames,windows;mac;linux,Multi-player;Online Multi-Player;Full controller support,Early Access;Action;Simulation,0.0,0.0
1000870,Colugo Productions Inc.,Colugo Productions Inc.,windows,Single-player,Early Access;Simulation;Sports,10.29,0.0
1000880,ProblemGamer Productions,ProblemGamer Productions,windows,Single-player;Partial Controller Support,Early Access;Action;Indie,3.99,0.0
1000980,Koopa Yao,Koopa Yao,windows,Single-player;Full controller support,Action;Indie;Adventure,5.19,0.0
1000990,Gun Beat,Gun Beat,windows,Single-player,Action;Indie;Casual,5.19,0.0
1001070,Dotoyou Games,Dotoyou Games,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Indie;Casual;Adventure,0.79,2.0
1001140,Resolution Games,Resolution Games,windows,Single-player,Casual;Gore;Puzzle,11.39,2.0
1001200,WayWay,WayWay,windows;mac,Single-player;Steam Achievements,Casual;Indie;Strategy,0.79,1.0
1001240,Thetis Games,Thetis Games,windows,Single-player,Simulation;Flight;VR,7.19,0.0
1001390,Daemon Cat,Daemon Cat,windows,Single-player,Sports;Simulation;Basketball,8.29,0.0
1001430,Ladia Group,Ladia Group,windows;mac,Single-player,Casual;Strategy;Simulation,5.19,0.0
1001450,WINXP Studio,WINXP Studio,windows,Single-player,Adventure;Indie;RPGMaker,1.69,0.0
1001490,Choice of Games,Choice of Games,windows;mac;linux,Single-player;Steam Achievements;Steam Cloud,Adventure;RPG;Indie,5.19,0.0
1001500,Choice of Games,Choice of Games,windows;mac;linux,Single-player;Steam Achievements;Steam Cloud,Adventure;Indie;RPG,4.79,0.0
1001550,MAP Design Lab,MAP Design Lab,windows,Single-player,Indie;Simulation;VR,0.0,0.0
1001570,Reframe Games Inc.,Reframe Games Inc.,windows,Single-player,Indie,3.99,0.0
1001640,Wakefield Interactive,Whitethorn Digital,windows,Single-player;Steam Achievements;Partial Controller Support,Adventure;Indie;Simulation,7.19,0.0
1001660,YMCAT/Regista,Regista,windows,Single-player;Full controller support,Action;Casual;Adventure,7.19,0.0
1001760,Winter Legend,Winter Legend,windows;mac,Single-player;Steam Achievements,Sports;Indie;Action,5.19,0.0
1001860,dny.coder,dny.coder,windows,Single-player,Early Access;Free to Play;Casual,0.0,2.0
1001880,Blender Games,Blender Games,windows,Single-player;Steam Achievements,Casual;Indie;Puzzle,0.79,0.0
1001910,Ironsmith Studios Ltd,Ironsmith Studios Ltd,windows,Single-player;Partial Controller Support,Indie;Casual;Puzzle,6.99,0.0
1001980,Artists Entertainment,Artists Entertainment,windows,Single-player;Local Multi-Player;Steam Achievements;Steam Cloud,Early Access;Strategy;Indie,10.29,0.0
1002020,Three Dots,Juvty Worlds Ltd.,windows,Single-player;Steam Achievements,Early Access;Adventure;Indie,11.49,0.0
1002100,Dharker Studio,Dharker Studio,windows;mac;linux,Single-player;Steam Achievements;Partial Controller Support,Nudity;Sexual Content;Adventure,10.99,0.0
1002180,LOVATTO STUDIO;SCOTIA 3D;CHOBI GLASS,AUSSIE BATTLER GAMES,windows,Multi-player;Online Multi-Player,Action;Indie;Casual,7.19,0.0
1002200,Marginal act,Marginal act,windows,Single-player;Steam Achievements;Partial Controller Support,Adventure;Indie;RPG,6.19,0.0
1002210,LixiaoYao,LiXiaoYao,windows,Single-player;Steam Achievements;Steam Cloud,Casual,2.09,1.0
1002230,le8 stdio,le8 stdio,windows,Single-player;Online Multi-Player;In-App Purchases,Casual;Strategy;Indie,2.09,0.0
1002270,Koker_007,Koker_007,windows,Single-player;Steam Achievements,Early Access;Action;Indie,2.89,0.0
1002280,Lazy Turtle Games,HH-Games,windows,Single-player,Casual;Match 3;Indie,5.19,0.0
1002290,绮梦妄想社,绮梦妄想社,windows,Single-player,Free to Play;Indie;Casual,0.0,4.0
1002310,HANNMADE Studios,Forever Entertainment S. A.,windows,Single-player,Indie;Action;Casual,7.19,0.0
1002360,Jiruo Software,Jiruo Software,windows,Single-player;Steam Achievements;Full controller support,Indie;Casual,0.79,3.0
1002420,Shindenken,Fruitbat Factory,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Action;Indie,7.19,0.0
1002490,JDRumble,JDRumble,windows,Single-player;Steam Achievements;Steam Leaderboards,Casual;Indie;Simulation,11.39,0.0
1002510,Hangover Cat Purrroduction,Hangover Cat Purrroduction,windows;mac;linux,Single-player;Steam Cloud,Indie;Casual;Visual Novel,3.99,1.0
1002520,Eggy,Eggys Games,windows,Single-player,Action;Casual;Adventure,2.09,0.0
1002540,Gampixi,Gampixi,windows;mac;linux,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Indie;Puzzle-Platformer;First-Person,7.99,0.0
1002560,#workshop,NVLMaker,windows,Single-player;Steam Achievements;Steam Cloud,Adventure;Indie;Casual,2.89,4.0
1002600,Paul Kohler,Paul Kohler,windows,Single-player,Action;Casual;Simulation,0.0,0.0
1002630,Storyyeller Games;Off The Beaten Track,Schreihals Interactive,windows;mac;linux,Single-player;Steam Achievements,Adventure;Indie;Casual,2.19,0.0
1002650,Better Games LLC,Better Games LLC,windows;mac,Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Workshop;Stats;Includes level editor,Early Access;Casual;Indie,3.99,0.0
1002660,easygame,easygame,windows,Single-player;Steam Achievements,Action;Indie;Simulation,4.79,0.0
1002670,HyperKat,HyperKat,windows,Single-player,Violent;RPG,3.99,0.0
1002690,Shiny Vacation,Shiny Vacation,windows;mac,Single-player;Steam Achievements;Full controller support,Adventure;Simulation;Indie,0.0,0.0
1002750,Kobold Workforce Studios,Kobold Workforce Studios,windows,Single-player,Early Access;Strategy;RTS,9.29,0.0
1002800,Team Overbloom,Team Overbloom,windows,Single-player;Steam Achievements;Full controller support,Action;Indie;Hack and Slash,1.69,0.0
1002830,Inner Realm Studios,Angels And Demons,windows;mac;linux,Single-player;Partial Controller Support,Indie;Simulation;Adventure,2.09,0.0
1002850,Ancient War Studios,Ancient War Studios,windows,Single-player;Online Multi-Player;In-App Purchases,Early Access;Strategy;Indie,0.0,0.0
1002860,HYPER GATE,HYPER GATE,windows,Single-player,Action;Indie;Casual,11.39,0.0
1002890,"MAMMOSSIX Co., Ltd.","MAMMOSSIX Co., Ltd.",windows,Multi-player;Online Multi-Player;MMO;Online Co-op;Cross-Platform Multiplayer,Early Access;Free to Play;Massively Multiplayer,0.0,0.0
1002920,西安乐趣软件科技有限公司,西安乐趣软件科技有限公司,windows,Single-player,Free to Play;Gore;VR,0.0,0.0
1002930,HQGames,HQGames,windows,Multi-player;Online Multi-Player;MMO;Co-op;In-App Purchases,Early Access;Free to Play;Strategy,0.0,1.0
1002950,Logic Games,Logic Games,windows;mac,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Indie;Casual;Adventure,3.99,0.0
1002960,LeonWaan Games,LeonWaan Games,windows;mac,Single-player,Nudity;Sexual Content;Casual,0.79,0.0
1002970,Total ArKade Software,TAKS,windows,Single-player;Full controller support,Action;FPS;Shooter,1.99,0.0
1002980,Videojuegos Fermín,Videojuegos Fermín,windows,Single-player,Adventure;Indie;Point & Click,1.69,0.0
1003020,Lached Up Games;FRAG Games,Lached Up Games,windows,Single-player;Steam Achievements;Partial Controller Support,RPG;Nudity;Anime,23.79,0.0
1003070,Racing Bros,ANPA.US,windows,Single-player,Simulation;Indie,0.79,0.0
1003230,racoonbytes,racoonbytes,windows,Single-player;Steam Achievements;Steam Cloud;Stats;Includes level editor,Action;Tower Defense;VR,23.79,0.0
1003320,Zloy Krot Studio,Zloy Krot Studio,windows,Single-player;Steam Achievements,Sexual Content;Nudity;Indie,0.79,0.0
1003360,ИЛЬЯМАЗО;sad3d,"ИЛЬЯМАЗО, GRüN STUDIO",windows;mac,Single-player,Indie;Casual;Simulation,7.19,0.0
1003400,Fantasy Flight Games,Fantasy Flight Games,windows;mac,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Cloud,Strategy;Adventure;RPG,0.0,0.0
1003450,Stitch Media,Stitch Media,windows;mac,Single-player;Steam Workshop;Partial Controller Support;Steam Cloud;Includes level editor,Early Access;Action;Indie,7.19,0.0
1003480,Oslo Albet,Oslo Albet,windows;mac,Single-player;Shared/Split Screen;Steam Achievements,Action,0.79,1.0
1003490,nair,the curator,windows;mac;linux,Single-player;Full controller support,Adventure;Abstract;Exploration,3.99,0.0
1003530,Twairgroup;NMSL Studio,天网联合,windows,Single-player,Sexual Content;Action;RPG,0.79,0.0
1003600,Fading Club,Fading Club,windows,Single-player;Partial Controller Support,Adventure;RPG;Indie,0.79,0.0
1003650,ZHANG YAN,JXTD,windows,Single-player,Adventure;Indie,2.09,0.0
1003670,Casual Arts,Casual Arts,windows,Single-player,Adventure;Indie;Casual,3.99,0.0
1003750,橘喵喵,橘喵喵,windows,Single-player;Steam Achievements;Steam Cloud,Simulation;Nudity;Casual,2.89,3.0
1003850,Dark Sun Pictures,Dark Sun Pictures,windows,Single-player;Partial Controller Support,Action;RPG;Strategy,0.79,0.0
1003940,NeatVibez,NeatVibez,windows,Multi-player;Online Multi-Player,Free to Play;Gore;Violent,0.0,0.0
1004000,MyDreamForever;Nehaew,MyDreamForever,windows,Single-player;Steam Achievements,Strategy;Indie;Card Game,1.69,0.0
1004030,Fist Production,Fist production,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;Indie;Rhythm,5.19,0.0
1004050,kessels game studio,kessels game studio,windows,Single-player,Action;Gore;Violent,2.09,0.0
1004100,Waz,Waz Games,windows,Single-player;Multi-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Full controller support,Action;Indie;Physics,4.79,0.0
1004150,GIFT TEN INDUSTRY.K.K,GIFT TEN INDUSTRY.K.K,windows;mac,Single-player;Steam Achievements,Adventure;Indie;Casual,13.49,0.0
1004190,晨风工坊/DAWNWING SHOP,0Cube,windows,Single-player,Early Access;Free to Play;RPG,0.0,2.0
1004200,Academtech LLC,Animar Games,windows,Single-player,Early Access;Indie;Simulation,4.79,0.0
1004210,Running Hoffman,Running Hoffman,windows,Single-player,Early Access;Action;Indie,1.69,3.0
1004230,Rafael García,Rafael García,windows;mac;linux,Single-player;Steam Achievements,Adventure;Indie,3.99,0.0
1004240,GirlGame,GirlGame,windows;mac,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Nudity;Sexual Content;Casual,0.79,4.0
1004270,SnowBaby Games,SnowBaby Games,windows,Single-player,Early Access;Casual;Adventure,11.0,0.0
1004310,Jake Peng,Jake Peng,windows,Single-player;Steam Achievements,Casual;Indie;Strategy,2.09,0.0
1004320,Male Doll,Male Doll,windows,Single-player,RPG;Indie;RPGMaker,0.9,0.0
1004500,e-FunSoft Games,HH-Games,windows,Single-player,Casual;Match 3;Indie,5.19,0.0
1004550,Hype ProductionZ,Hype ProductionZ,windows,Single-player;Steam Achievements;Partial Controller Support,Casual;Action;Simulation,0.79,0.0
1004560,Pixel Accountant,Pixel Accountant,windows,Single-player;Steam Achievements,Early Access;Indie;RPG,3.15,2.0
1004570,BlueRichter,BlueRichter,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Cloud,Indie;Casual;Strategy,3.99,0.0
1004600,João Fílipe,Find-Life,windows,Single-player,Indie;Adventure;Casual,0.79,0.0
1004650,Curious Studio,Curious Studio,windows,Single-player,Nudity;Sexual Content;Casual,2.89,3.0
1004780,Valsidalv N,Valsidalv N,windows,Single-player,Early Access;Adventure;Indie,2.35,0.0
1004860,Sunward Games,Artifex Mundi,windows;mac;linux,Single-player;Steam Achievements;Steam Cloud,Adventure;Casual;Hidden Object,11.39,0.0
1005000,Workroom7,Workroom7,windows;mac,Single-player;Steam Achievements;Steam Cloud,Casual;Strategy;Simulation,4.79,1.0
1005050,GameHouse,GameHouse,windows;mac,Single-player;Steam Achievements,Strategy;Casual;Adventure,10.29,0.0
1005080,J_WGames,J_WGames,windows,Single-player;Full controller support,Early Access;RPG;RPGMaker,9.29,0.0
1005250,Mafu Games,Mafu Games,windows,Single-player;Steam Achievements;Partial Controller Support;Stats;Steam Leaderboards,Action;Indie;Adventure,2.09,0.0
1005310,CasualGames.nu,CasualGames.nu,windows;mac;linux,Single-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support,Action;Casual;Indie,2.89,0.0
1005390,Jw,Jw,windows,Single-player,Action;Indie;Casual,1.69,0.0
1005450,Mark Radocy,Mark Radocy,windows,Single-player;Full controller support,Adventure;Indie;Action,7.19,0.0
1005630,Cloaz Studio,Cloaz Studio,windows,Single-player,Casual;RPG;Strategy,1.69,0.0
1005730,CSF,CSF,windows,Single-player,Early Access;Simulation;Casual,2.09,1.0
1005780,ChillFun,ChillFun,windows,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Early Access;Casual;Strategy,7.19,0.0
1005870,Hypersnow Games,Hypersnow Games,windows;mac;linux,Single-player;Multi-player;Local Multi-Player;Shared/Split Screen;Full controller support,Free to Play;Action;Indie,0.0,1.0
1005900,Pickle Drugs,Pickle Drugs,windows,Single-player;Steam Achievements;Steam Leaderboards,Action;Indie;Casual,0.99,0.0
1005910,Crownbird,Crownbird,windows,Single-player,Free to Play;RPG;Indie,0.0,2.0
1005930,Roman Makhmutov,Roman Makhmutov,windows;mac;linux,Single-player;Multi-player;Shared/Split Screen,Early Access;Strategy;Simulation,7.19,2.0
1006150,Evil Bunneh,Evil Bunneh,windows,Single-player;Multi-player;Co-op;Shared/Split Screen;Partial Controller Support;Steam Cloud,Action;Indie;Casual,5.79,0.0
1006160,Dungeon Brick Studios,Dungeon Brick Studios,windows,Single-player;Steam Achievements;Steam Cloud,Action;Adventure;RPG,15.49,0.0
1006170,幻想工房,幻想工房,windows,Single-player,Strategy;Indie;Casual,0.79,0.0
1006190,Dreamverse Entertainment,Dreamverse Entertainment,windows,Single-player;Steam Achievements,Casual,0.79,0.0
1006270,Easy game,Game for people,windows,Single-player;Steam Achievements,Indie;Action;Strategy,0.79,0.0
1006390,Yomu,Yomu,windows,Online Multi-Player,Early Access;Free to Play;Casual,0.0,0.0
1006400,Fantasia Studio,Fantasia Studio,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,RPG;Adventure;Indie,5.19,2.0
1006430,Whiteshadow Games,Whiteshadow Games,windows,Single-player,Action;Indie;Casual,2.99,0.0
1006440,Beam Software,Piko Interactive LLC,windows,Single-player,Adventure;Strategy;FMV,4.79,0.0
1006450,Legend Entertainment,Piko Interactive LLC,windows,Single-player,Adventure,4.79,0.0
1006470,NEZOS GAMES,NEZOS GAMES,windows,Single-player;Online Multi-Player;Partial Controller Support;Steam Cloud,Action;Indie;Casual,3.99,0.0
1006600,Octoq Games,Tower Up Studios,windows,Single-player;Steam Achievements;Steam Cloud;Stats,Nudity;Indie;Casual,0.79,0.0
1006700,Team Bravo Limited,Team Bravo Limited,windows,Single-player,Simulation;Indie;Sports,2.89,0.0
1006720,AFBIK Studio,AFBIK Studio,windows,Single-player;Steam Achievements;Steam Cloud,Casual;Adventure;Indie,0.79,0.0
1006730,Jaden Davis;Eva Wierzbicki,Chubby Puppy Games,windows;mac,Single-player;Multi-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support,Casual;Co-op;Magic,0.0,0.0
1006760,Anarchy Softworks LLC,Anarchy Softworks LLC,windows,Single-player;Steam Achievements;Full controller support,Action;Indie;Violent,1.69,0.0
1006770,Donuts Co. Ltd.,Donuts Co. Ltd.,windows,Single-player,Adventure;Indie;Action,18.9,0.0
1006800,成都数艺互动科技有限公司,成都数艺互动科技有限公司,windows;mac,Multi-player;Online Multi-Player;Cross-Platform Multiplayer,Early Access;Strategy;Indie,7.19,3.0
1006810,MuLong,MuLong,windows,Single-player,Action;Adventure;RPG,8.29,0.0
1006850,XWidgetSoft,XWidgetSoft,windows,Steam Cloud,Early Access;Utilities;Animation & Modeling,2.09,0.0
1006880,Blender Games,Blender Games,windows,Single-player;Steam Achievements,Casual;Indie;Puzzle,0.79,0.0
1006920,Nichengun,Nichengun,windows;mac,Single-player;Steam Achievements;Steam Leaderboards,Indie;Casual;Puzzle,0.79,0.0
1007050,Dan Ruscoe,Dan Ruscoe,windows;linux,Single-player;Steam Achievements,Adventure;Indie;Casual,2.09,0.0
1007080,Ruskija game experience;Gangsta Studios;Tero Lunkka,Tero Lunkka,windows,Single-player;Steam Achievements,Action;Strategy;Indie,0.79,0.0
1007140,NURENDSOFT: Jordi Ramon Games,Jorge Ramon Puig,windows,Single-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud;Stats;Steam Leaderboards,Racing;Indie;Simulation,4.79,0.0
1007200,CyOEntertainment,CyO Entertainment,windows,Single-player;Online Multi-Player,Action;Violent;Adventure,19.49,0.0
1007210,PPC,PPC,windows,Single-player,Action;Casual;Adventure,0.79,0.0
1007260,GoshFather,GoshFather,windows,Single-player,Free to Play;Indie;Casual,0.0,0.0
1007350,KAGAMI WORKs,Paradise Project,windows,Single-player;Steam Trading Cards,Nudity;Sexual Content;RPG,1.69,1.0
1007360,Theory Studios LLC,Theory Studios LLC,windows,Single-player,Indie;Casual;Simulation,0.0,0.0
1007430,Dnovel,Dnovel,windows,Single-player;Local Multi-Player;Co-op;Local Co-op;Partial Controller Support,Action;Indie;Casual,7.19,1.0
1007440,RTWS,RTWS,windows,Single-player;Steam Achievements,Casual;Education;Card Game,0.79,0.0
1007480,Ravio Karo,Ravio Karo,windows,Single-player;Steam Achievements,Casual;Indie;Adventure,0.79,1.0
1007490,Yash Future Tech Solutions Pvt Ltd,Yash Future Tech Solutions Pvt Ltd,windows,Single-player;Multi-player;Shared/Split Screen;Steam Achievements;Partial Controller Support,Action;Adventure;Indie,7.19,0.0
