appid,developer,publisher,platforms,categories,tags,price,ratings
588200,Cinnoman Games,Cinnoman Games,windows,Single-player;Local Co-op;Steam Achievements;Full controller support;Steam Leaderboards,Early Access;Action;Indie,5.19,1.0
588210,Zero Gravity,Zero Gravity,windows,Single-player;Multi-player;Online Multi-Player;Online Co-op;Steam Achievements;Steam Trading Cards,Early Access;Space;Survival,19.99,0.0
588230,The Secret Experiment,The Secret Experiment,windows;mac,Single-player;Steam Achievements,Indie;Adventure;Nudity,7.19,4.0
588240,K Bros Games,K Bros Games,windows;mac,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Sexual Content;Nudity;Visual Novel,3.99,2.0
588290,Josh Beatty;Mike Casto,Anchor Reality,windows,Single-player,Free to Play;Simulation;Sports,0.0,3.0
588340,Impromptu Games,Impromptu Games,windows,Single-player;Steam Achievements;Steam Trading Cards;Stats;Steam Leaderboards,Action;Indie;Casual,5.79,0.0
588350,Weekend Soft,Weekend Soft,windows,Partial Controller Support,Education;VR,0.79,0.0
588410,Free Range Games,Vive Studios,windows,Single-player;Online Multi-Player,Action;Casual;Simulation,14.99,0.0
588420,oblomysh;EHTechnology,oblomysh;EHTechnology,windows,Single-player;Steam Achievements;Steam Trading Cards,Casual;Action;Sexual Content,0.79,0.0
588430,Bethesda Game Studios,Bethesda Softworks,windows,Single-player;Steam Achievements;Full controller support;In-App Purchases;Steam Cloud;Stats,Free to Play;Survival;Base-Building,0.0,2.0
588490,Throwback Entertainment;Criterion Games,Throwback Entertainment,windows,Single-player;Local Multi-Player;Shared/Split Screen;Full controller support;Steam Trading Cards;Steam Cloud,Racing;Action;Sports,4.79,0.0
588540,QUICKTEQUILA,QUICKTEQUILA,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Cloud,Indie;3D Platformer,3.99,0.0
588550,VOLTHOLE Inc.,VOLTHOLE Inc.,windows,Single-player;Stats,Early Access;Action;Adventure,0.79,0.0
588560,Luden.io,Nival,windows,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards,Action;VR;Destruction,10.99,0.0
588620,Cateia Games,GameHouse,windows;mac,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Casual;Simulation,9.99,0.0
588630,17Studio,17Studio,windows;mac,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Trading Cards;Includes level editor,Racing;Action;Indie,3.99,0.0
588650,Motion Twin,Motion Twin,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud,Rogue-like;Pixel Graphics;Metroidvania,21.99,4.0
588690,AZAMATIKA,AZAMATIKA,windows;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Indie;Casual;Simulation,3.59,4.0
588710,Angry games,Angry games;RuVN,windows;linux,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Interactive Fiction;Choices Matter,2.09,1.0
588730,Majorariatto,Majorariatto,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Indie;Casual;Adventure,4.79,4.0
588750,WildLabs,WildLabs,windows,Single-player;Steam Achievements;Steam Leaderboards,Bikes;BMX;Sports,5.19,0.0
588800,Miga,Miga,windows,Single-player;Steam Achievements;Full controller support,Action;Adventure;Indie,14.99,0.0
588880,VIS-Games,SilentFuture,windows,Single-player;Steam Achievements;Partial Controller Support,Action;Indie;Shoot 'Em Up,8.99,0.0
588890,IMPIRESOFT,IMPIRESOFT,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards,Strategy;RPG;Indie,0.0,0.0
588920,Toothless T-Rex,大きくて強い,windows,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Nudity;Sexual Content;RPG,3.99,0.0
588950,Andrew Morrish,Adult Swim Games,windows,Single-player;Steam Achievements,RPG;Adventure;Simulation,6.99,3.0
588970,Crew Lab,Crew Lab,windows,Single-player;Steam Achievements;Steam Trading Cards,Casual;Indie;Minimalist,0.79,3.0
588980,iNFINITE Production,iNFINITE Production,windows,Single-player,Simulation;Indie;Casual,3.99,0.0
588990,Ore,Ore,windows,Single-player,Early Access;Action;Adventure,6.19,0.0
589060,desunoya,Sekai Project,windows;linux,Single-player;Steam Achievements;Full controller support;Steam Cloud,RPG;Strategy;Anime,10.99,1.0
589080,Yomuneco Inc.,Yomuneco Inc.,windows,Single-player;Online Co-op;Steam Achievements,Action;Adventure;Indie,13.59,0.0
589100,Andy Buck,Hippy Lizard,windows,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards,Indie;Platformer;Puzzle-Platformer,6.99,1.0
589110,PNxDesigns,PNxDesigns,windows,Single-player,Strategy;Indie;Simulation,0.79,0.0
589150,N-Gon Entertainment,Headup Games,windows,Single-player;Steam Achievements;Steam Trading Cards;Stats;Steam Leaderboards,Action;Indie;Casual,5.99,0.0
589160,GameTop.com,GameTop.com,windows,Single-player,Action;Zombies;Multiplayer,0.0,0.0
589170,HandyGames,HandyGames,windows,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats,Action;Casual;VR,6.99,0.0
589180,Niki Odolphie,Somerset Online Ltd,windows,Single-player,Action;Indie;Casual,0.79,0.0
589200,White Door Games,White Door Games,windows,Single-player,Adventure;Indie;Horror,6.99,4.0
589220,ICA GAMES,ICA GAMES,windows,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Adventure;Indie;Violent,14.99,0.0
589240,Jaguar Land Rover Limited,Jaguar Land Rover Limited,windows,Single-player,Free to Play;Simulation;Casual,0.0,0.0
589250,Pseudocode Games,Pseudocode Games,windows,Single-player,Early Access;Action;Simulation,6.99,0.0
589260,Kool2Play,Kool2Play,windows,Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards,Indie,1.59,0.0
589270,Greyman Studios,Greyman Studios,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Adventure;Indie;Casual,4.79,0.0
589280,HandyGames,HandyGames,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;Simulation;Sports,3.99,3.0
589290,Anvil Game Studios,Anvil Game Studios,windows,Online Multi-Player,Early Access;Historical;Multiplayer,14.99,2.0
589300,Mgaia Studio,Crescent Moon Games,windows;mac,Single-player;Full controller support,Adventure;Indie;Puzzle,5.59,0.0
589320,Toxic Dog,Toxic Dog,windows,Multi-player;Online Multi-Player;Local Multi-Player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;Action;Funny,4.99,0.0
589360,Level-5,BANDAI NAMCO Entertainment,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,RPG;Anime;JRPG,49.99,2.0
589380,ByteRockers' Games,ByteRockers' Games,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Action;Indie;VR,2.89,0.0
589410,Royal Tea Time Studio,Royal Tea Time Studio,windows;mac;linux,Single-player,Indie,0.79,0.0
589420,usanik,usanik,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards;Commentary available,Indie;Action;Casual,2.49,2.0
589440,GCRH,Vault Interactive,windows,Single-player;Steam Achievements;Steam Trading Cards,Action;Casual;Adventure,0.79,0.0
589460,Offworld Industries,Offworld Industries,windows,Single-player;Co-op;Online Co-op;Local Co-op;Steam Achievements;Stats;Steam Leaderboards,Free to Play;Action;Violent,0.0,0.0
589470,Beldarak Games,Beldarak Games,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards,Action;Indie;RPG,5.99,0.0
589480,Bionic Penguin,Sekai Project,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Adventure;Indie;Casual,6.99,3.0
589510,Yacht Club Games,Yacht Club Games,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie;Adventure,6.99,2.0
589530,Idea Factory;Design Factory,Idea Factory International,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Visual Novel;Violent,22.99,2.0
589590,Con Man Games;SmashGames,SmashGames,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Funny;Gore;Violent,3.99,4.0
589620,Olivier LeClair,Olivier LeClair,windows,Single-player,Indie;Adventure;Gore,0.0,0.0
589640,AirWave Games,BindleBot,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Strategy;Indie;Action,1.69,0.0
589670,Headbang Club,Headbang Club;WhisperGames;Kakehashi,windows;mac,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Includes level editor,Early Access;Rhythm;Great Soundtrack,13.49,1.0
589680,Albert MN.,Albert MN.,windows,Single-player;Steam Achievements;Steam Cloud;Stats;Steam Leaderboards,Adventure;Indie;Casual,3.99,1.0
589690,Brave Giant LTD,Artifex Mundi,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Adventure;Hidden Object,6.99,0.0
589730,Skobbejak Games,Skobbejak Games,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie;First-Person,6.99,0.0
589740,Blue Horizon Studios Ltd,Blue Horizon Studios Ltd,windows,Single-player;Steam Achievements;Partial Controller Support,Adventure;Action;RPG,2.85,0.0
589760,Creative Pudding Hungary Llc.,Creative Pudding Hungary Llc.,windows;mac;linux,Single-player;Partial Controller Support,Racing;Action;Indie,14.99,0.0
589770,4Fufelz,4Fufelz,windows,Single-player;Steam Trading Cards;Partial Controller Support,Early Access;Action;Indie,1.69,4.0
589780,Deconstructeam,Devolver Digital,windows;mac;linux,Single-player;Steam Achievements,Cyberpunk;Pixel Graphics;Story Rich,11.39,4.0
589850,Level One Games,LumiNet,windows;mac;linux,Single-player;Full controller support;Steam Trading Cards,Casual;Indie;Adventure,3.99,0.0
589860,NoBreadStudio,NoBreadStudio,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards,Sexual Content;Visual Novel;Indie,12.99,3.0
589870,Light Bringer Games inc.,Light Bringer Games inc.,windows,Single-player;Steam Achievements;Steam Trading Cards;In-App Purchases;Steam Cloud;Stats,Free to Play;Casual;Indie,0.0,3.0
590250,Struct9,Struct9,windows,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op,Action;Simulation;Adventure,7.19,0.0
590270,OOTOTGames,OOTOTGames,windows;mac,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Adventure;Indie;Retro,3.99,0.0
590280,CoughE,CoughE,windows,Single-player;Steam Cloud,Free to Play;Casual;Indie,0.0,3.0
590370,Starloop Studios SL;Kukouri,Game Troopers SL,windows;mac,Single-player;Steam Achievements;Full controller support;Steam Cloud;Stats,Casual;Action;Indie,4.79,0.0
590380,Subset Games,Subset Games,windows;mac,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Strategy;Turn-Based Strategy;Pixel Graphics,11.39,4.0
590430,Future Lighthouse,Future Lighthouse,windows,Single-player,Adventure;Nudity;VR,0.0,0.0
590440,Future Lighthouse,Future Lighthouse,windows,Single-player,Adventure,0.0,0.0
590530,"Guruji VR, Inc","Guruji VR, Inc",windows,Single-player;Steam Workshop;Includes level editor,Indie;Simulation;Casual,6.99,0.0
590560,Winding Way Games,Winding Way Games,windows,Single-player;Steam Achievements;Steam Cloud,Action;Indie;Strategy,10.59,0.0
590570,BC,BC,windows,Single-player;Steam Achievements;Steam Trading Cards,Casual;Action;Adventure,1.99,0.0
590580,Thrive Games,Thrive Games,windows,Single-player,Early Access;Action;Adventure,8.29,0.0
590590,Tolga Ay,Tolga Ay,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards;Includes level editor,Indie;Action;2D,7.19,4.0
590600,Patryk Szuberla,Patryk Szuberla,windows,Single-player,Early Access;Indie;Casual,9.99,0.0
590660,JNA Game,JNA Game,windows,Single-player,Early Access;Strategy;Simulation,3.99,0.0
590690,Survios,Survios,windows,Single-player;Online Multi-Player;Cross-Platform Multiplayer,Racing;Sports;Skating,22.99,2.0
590720,Oxeye Game Studio,Mojang,windows,Single-player;Online Multi-Player,Action;Indie;Multiplayer,4.99,1.0
590770,@YearOfTheBob,@YearOfTheBob,windows;mac,Multi-player;Local Multi-Player;Shared/Split Screen;Full controller support;Steam Trading Cards,Action;Indie,0.0,0.0
590820,PowerGaelic,PowerGaelic,windows,Single-player;Steam Achievements;Full controller support,Adventure;RPG;Indie,5.19,0.0
590840,Medicated Games,Medicated Games,windows;mac;linux,Single-player;Steam Achievements,Early Access;Action;Indie,1.69,0.0
590870,GameWriterStudio,GameWriterStudio,windows,Single-player;Steam Trading Cards,Indie;Strategy;Action,1.99,0.0
590910,上海班图网络科技有限公司,上海班图网络科技有限公司,windows,Online Multi-Player;Steam Achievements;Steam Trading Cards;In-App Purchases;Stats,Free to Play;Strategy;Indie,0.0,0.0
590940,H-GAME,H-GAME,windows,Single-player,Nudity;RPG;Anime,1.69,0.0
590950,SnoutUp,SnoutUp,windows,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Stats;Includes level editor,Indie;Casual;Arcade,1.99,2.0
590970,MMEU,Forever Entertainment S. A.,windows,Single-player;Steam Achievements;Full controller support,Horror;Gore;Nudity,14.99,0.0
591000,"LRDGames, Inc.","LRDGames, Inc.",windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards,Action;Indie;Simulation,10.29,2.0
591010,Rumata Lab,Dagestan Technology,windows,Single-player;Steam Achievements;Steam Trading Cards,Casual;Action;Indie,3.19,0.0
591080,Gameplay Ltd.,Gameplay Ltd.,windows;mac,Single-player;Steam Achievements;Steam Trading Cards;Stats,Action;Adventure;Indie,3.19,0.0
591090,ECC GAMES SP. Z O.O.,ECC GAMES SP. Z O.O.,windows;mac,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Casual;Match 3,6.99,0.0
591130,MeepHead LLC,MeepHead LLC,windows,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Online Co-op;Local Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action;Indie;Gore,14.99,0.0
591140,Virtually Invincible LLC,Virtually Invincible LLC,windows,Single-player;Multi-player;Online Multi-Player;Local Multi-Player,Early Access;Action;Indie,14.99,0.0
591350,Néo-Riki Games,Néo-Riki Games,windows,Single-player;Steam Achievements;Steam Trading Cards,Indie;Casual,2.09,0.0
591360,Half Full Nelson;Goodby Silverstein and Partners,"Salvador Dali Museum, Inc",windows,Single-player,Free to Play;Casual;Simulation,0.0,1.0
591370,Positech Games,Positech Games,windows,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud,Management;Simulation;Strategy,19.49,2.0
591380,Systemic Games,Systemic Games,windows;mac;linux,Single-player;Steam Trading Cards;Steam Cloud,Casual;Indie;Simulation,3.99,2.0
591420,Quiet River,Quiet River,windows,Single-player;Steam Achievements;Steam Trading Cards,Casual;Indie;Puzzle,0.79,3.0
591460,WashBear,WashBear,windows,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Early Access;Simulation;Dinosaurs,15.49,4.0
591470,Mad Head Games,Big Fish Games,windows,Single-player,Adventure;Casual;Hidden Object,6.99,0.0
591560,Panda Indie Studio;WrathSchneider,New Reality Games,windows,Single-player;Steam Achievements;Full controller support,Action;Indie;Shoot 'Em Up,0.79,1.0
591580,Domini Games,Big Fish Games,windows,Single-player;Steam Achievements,Casual;Adventure;Hidden Object,6.99,0.0
591610,Red Line Reality,Red Line Reality,windows,Single-player;Steam Achievements,Action;Indie;VR,10.99,0.0
591630,Spotlightor Interactive,Spotlightor Interactive;Zodiac Interactive,windows;mac,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud;Steam Leaderboards,Action;Indie;Adventure,11.39,4.0
591640,Questro,Questro,windows;linux,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;Indie;2D,4.79,0.0
591660,Slipgate Studios,Slipgate Studios,windows,Single-player,Indie;Casual;Gore,0.79,0.0
591680,Catland,Catland,windows,Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards,Simulation;Indie;VR,0.0,3.0
591740,Gameloft,Gameloft,windows,Single-player;Steam Achievements;Steam Trading Cards;In-App Purchases;Partial Controller Support;Stats,Free to Play;Action;Shooter,0.0,0.0
591750,Team Gotham,Team Gotham,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie;Puzzle,11.39,2.0
591790,Domas Sabockis,Domas Sabockis,windows,Multi-player;Online Multi-Player,Early Access;Action;Strategy,0.99,0.0
591910,Icehole Games,Strategy First,windows;mac,Single-player,Sports;Strategy;Simulation,6.99,0.0
591920,Onteca Ltd;CGA Simulation,Onteca Ltd ;CGA Simulation,windows,Single-player,Casual;Simulation;VR,1.69,0.0
591930,Thomas ZIGHEM,Thomas ZIGHEM,windows,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen,Early Access;Indie;Strategy,19.99,1.0
591940,Jonarene,Jonarene,windows,Single-player,Adventure;RPG;Indie,2.09,0.0
591950,RepkaTechStudio,Freshtrax,windows,Single-player;Steam Trading Cards,Indie;Strategy;Tower Defense,0.79,0.0
591960,Synapse Games;Chinzilla,Kongregate,windows;mac,Single-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;In-App Purchases,Free to Play;Card Game;Strategy,0.0,0.0
591990,3D Generation,3D Generation,windows,Single-player;Steam Achievements;Steam Cloud,Indie;Adventure;Violent,9.29,0.0
592020,Happy Badger Studio,Happy Badger Studio,windows;mac;linux,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support,Racing;Action;Indie,7.19,1.0
592030,Second Wind Interactive,Second Wind Interactive,windows,Single-player;Steam Achievements;Steam Cloud,Action;Indie;Simulation,11.39,1.0
592040,Mark Sowders,Mark Sowders,windows,Single-player,Casual;Action;Indie,1.59,0.0
592060,Warfare Studios,Warfare Studios,windows,Steam Trading Cards;Partial Controller Support;Steam Cloud,Casual;Adventure;Strategy,2.79,0.0
592100,Blendo Games,Blendo Games,windows,Single-player;Steam Achievements;Steam Workshop;Steam Cloud;Includes level editor,Strategy;Indie;Singleplayer,7.19,0.0
592120,inSPIRE Games,inSPIRE Games,windows,Single-player;Steam Achievements;Steam Trading Cards,Indie;Puzzle;Programming,0.79,0.0
592130,4FreaksFiction,4FreaksFiction,windows,Single-player;Steam Achievements;Full controller support,Action;Indie;Adventure,1.69,0.0
592200,Stegalosaurus Game Development,Stegalosaurus Game Development,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Captions available,Indie;RPG;Adventure,7.99,0.0
592240,Bartoš Studio,Bartoš Studio,windows,Single-player;Steam Achievements,Action;VR;VR Only,2.09,0.0
592260,Pyromancers.com,Pyromancers.com,windows,Includes level editor,Early Access;Design & Illustration;RPG,10.99,2.0
592270,DeathMofuMofu,Fruitbat Factory,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats,Action;Indie;Shoot 'Em Up,7.99,3.0
592300,onebraverobot,onebraverobot,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Indie;Racing,4.79,3.0
592320,Blue Entropy Studios,Blue Entropy Studios,windows,Single-player;Steam Trading Cards,Action;Adventure;Strategy,2.89,0.0
592340,Games++,Games++,windows,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;Casual,2.79,0.0
592360,华夏动漫,华夏动漫,windows,Single-player,Adventure;VR,3.99,0.0
592400,Newfa Games,Newfa Games,windows,Single-player;Multi-player;Online Multi-Player;Steam Achievements;Steam Trading Cards;Stats;Steam Leaderboards,Early Access;Casual;Sports,7.99,0.0
592410,Vibrant Visuals - Christian Klötzel,Vibrant Visuals - Christian Klötzel,windows,Single-player,Adventure;Indie;Casual,5.19,0.0
592550,Cosy Goat,Cosy Goat,windows,Single-player;Steam Achievements;Steam Trading Cards;Stats,Strategy;Simulation;Indie,11.39,0.0
592560,Neither One Games,Neither One Games,windows,Single-player,Indie;VR,2.09,0.0
592570,Joe Sansone,Island Bar Games LLC,windows,Single-player;Steam Achievements;Full controller support,Adventure;Indie;Puzzle,3.99,0.0
592620,Sky Trail Ltd,Sky Trail Ltd,windows,Single-player;Steam Achievements;Steam Trading Cards;Captions available;Partial Controller Support,Adventure;Action;Space,6.19,0.0
592660,300 fps,300 fps,windows;mac,Single-player;Steam Achievements;Steam Trading Cards,Indie;Casual,3.99,0.0
592720,Angry Array,Angry Array,windows,Single-player,Action;Indie;Casual,4.99,0.0
592730,Devdan Games,Devdan Games,windows,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action;Casual;Simulation,2.79,0.0
592750,R I MAD,R I MAD,windows,Single-player;Steam Trading Cards;Partial Controller Support,Gore;Sexual Content;Indie,4.99,1.0
592780,Galaxy Game Studio,Galaxy Game Studio,windows,Single-player;Multi-player;Steam Achievements,Early Access;Indie;Casual,0.0,0.0
592890,Bad Seed,Bad Seed,windows;mac;linux,Online Multi-Player;Cross-Platform Multiplayer;Steam Trading Cards;In-App Purchases;Steam Cloud,Free to Play;Strategy;Indie,0.0,0.0
592990,ACE Ed-Venture Studio;Artoncode™,ACE Ed-Venture Studio,windows;mac,Single-player;Steam Achievements;Steam Trading Cards,Adventure;RPG;Education,14.99,0.0
593030,Fury Software,Slitherine Ltd.,windows,Single-player;Multi-player;Shared/Split Screen,Strategy;World War II;Turn-Based,29.99,1.0
593070,3 Sprockets,3 Sprockets,windows;mac;linux,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Indie;Action;Casual,3.99,1.0
593090,Planeta,GIPHY Arts,windows,VR Support,Design & Illustration;VR,0.0,1.0
593200,致意,致意,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;Adventure;Visual Novel,2.79,4.0
593210,"Tricol Co., Ltd.","Tricol Co., Ltd.",windows,Single-player;Steam Leaderboards,Simulation;Action;Indie,6.99,2.0
593240,SAT-BOX,SAT-BOX,windows,Single-player;Steam Leaderboards,Sports;Action;Indie,9.99,0.0
593250,SAT-BOX,SAT-BOX,windows,Single-player,Action;Indie;VR,9.99,1.0
593260,Fevolution Innovation Inc.,Fevolution Innovation Inc.,windows,Single-player;Partial Controller Support,Action;Adventure;Indie,4.99,0.0
593280,The Gentlebros,PQube Limited,windows;mac,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;RPG;Cute,9.99,4.0
593290,YarGri,YarGri,windows,Single-player;Steam Achievements;Steam Trading Cards,Action;Adventure;Indie,0.79,0.0
593330,Alexander Goodwin,Alexander Goodwin,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Indie;Puzzle,5.19,0.0
593340,Mariusz Gibas,AAG Studio,windows,Single-player;Steam Achievements;Steam Trading Cards,Indie;Action;Casual,0.79,0.0
593400,Float Gallery,Float Gallery,windows,Single-player,Free to Play;Casual;Simulation,0.0,0.0
593410,Growing Grass Studio,Growing Grass Studio,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Strategy;Indie,1.59,0.0
593490,Batholith Entertainment,Batholith Entertainment,windows,Single-player;Steam Achievements;Steam Trading Cards,Simulation;Strategy;City Builder,10.99,0.0
593530,Zolden Games,Zolden Games,windows,Single-player;Local Multi-Player;Shared/Split Screen,Action;Physics,4.79,0.0
593540,Growing Grass Studio,Growing Grass Studio,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Strategy;Indie;Casual,1.59,0.0
593560,Ehnenu,Ehnenu,windows,Single-player;Steam Trading Cards,Action;Adventure;Indie,6.99,0.0
593600,Snail Games USA,Snail Games USA,windows,Single-player;Multi-player;Online Multi-Player;Online Co-op,Early Access;Survival;Open World,19.49,0.0
593620,Darker Emerald,EmmyGames,windows,Single-player;Online Multi-Player;Online Co-op,Free to Play;Massively Multiplayer;Indie,0.0,0.0
593670,TrerPlay,TrerPlay,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Indie;Casual,0.0,1.0
593680,Gungrounds;Mad Head Games,Mad Head Games,windows;mac,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Indie;Action;Arcade,2.09,3.0
593700,Keybol;Nitrome Limited;Mike Studios,Nitrome Limited,windows;mac,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Indie;Action;Adventure,3.99,1.0
593730,Dreamverse Entertainment,Dreamverse Entertainment,windows,Single-player;Steam Achievements;Steam Trading Cards,Early Access;Indie;Violent,5.59,0.0
593740,SEEP,SEEP,windows,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Adventure;Indie,2.89,0.0
593850,Sebastian Groll,Sebastian Groll,windows,Single-player;Steam Achievements;Partial Controller Support,Action;Adventure;Indie,4.79,0.0
593900,Aftermath Media,Nightdive Studios,windows,Single-player,Adventure;Nudity;Sexual Content,4.79,0.0
593950,ChemBlock,ChemBlock,windows,Single-player;Steam Workshop;Partial Controller Support;Steam Cloud,Action;Adventure;RPG,0.79,0.0
593970,Druid Technologies,Druid Technologies,windows,Single-player,Strategy;Action;Casual,2.79,0.0
593980,Fastbird Dev Studio,Fastbird Dev Studio,windows,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Strategy;Action;Indie,2.89,0.0
594040,CREW Studio Krüger UG,CREW Studio Krüger UG,windows,Single-player,Simulation;Strategy;Indie,5.19,0.0
594050,2ndUp Studios,2ndUp Studios,windows,Single-player;Steam Achievements;Steam Trading Cards;Captions available,Action;Indie;Adventure,9.29,1.0
594120,Ben McNelly,"Full Bore Studios, LLC",windows,Single-player;Local Co-op;Shared/Split Screen,Early Access;Indie;VR,4.99,0.0
594130,Tall Tail Studios,Tall Tail Studios,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Early Access;Adventure;RPG,14.99,4.0
594150,IndieRevo,IndieRevo,windows,Single-player;Steam Leaderboards,Action;Indie;Casual,1.59,0.0
594160,Alex Danilow,Alex Danilow,windows,Single-player;Steam Trading Cards,Action;Gore;Violent,0.79,0.0
594200,"DracoSoftware, LLC","DracoSoftware, LLC",windows,Single-player;Steam Achievements;Steam Leaderboards,Action;Indie;VR,4.99,1.0
594300,ForepawSoft,ForepawSoft,windows;mac;linux,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Full controller support,Free to Play;Action;Indie,0.0,0.0
594310,ForepawSoft,ForepawSoft,windows;mac;linux,Single-player;Full controller support,Free to Play;Adventure;RPG,0.0,0.0
594320,NLB project,NLB project,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Indie;Casual,2.09,2.0
594330,SadSquare Studio,SadSquare Studio,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Early Access;Horror;Psychological Horror,19.49,3.0
594350,Curse Box Studios,DEVGRU-P,windows,Single-player,Simulation;Indie;Casual,7.19,2.0
594360,PeanutButter VR,PeanutButter VR,windows,Single-player;Stats,Early Access;Indie;Casual,1.99,0.0
594370,Mana Wings,Mana Wings,windows,Single-player;Steam Achievements,Casual;Action;Indie,14.99,0.0
